"election_type","election_date","results_status","results_date","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_votes","fem_ps_votes","votes"
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-11","KABUL NAHIA 11","كابل - ناحيه 11","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",23363,12330,35693
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-12","KABUL NAHIA 12","كابل - ناحيه 12","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2129,1251,3380
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-13","KABUL NAHIA 13","كابل - ناحيه 13","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",47159,22417,69668
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-14","KABUL NAHIA 14","كابل - ناحيه 14","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",524,423,947
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-15","KABUL NAHIA 15","كابل - ناحيه 15","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",19553,10101,29654
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-16","KABUL NAHIA 16","كابل - ناحيه 16","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5860,2110,7970
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-17","KABUL NAHIA 17","كابل - ناحيه 17","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8587,3447,12521
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-18","KABUL NAHIA 18","كابل - ناحيه 18","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1768,767,2535
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-21","KABUL NAHIA 21","كابل - ناحيه 21","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",522,148,670
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-01","KABUL NAHIA 01","كابل - ناحيه 01","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",31,34,65
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-02","KABUL NAHIA 02","كابل - ناحيه 02","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",45,15,60
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-03","KABUL NAHIA 03","كابل - ناحيه 03","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",63,52,115
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-04","KABUL NAHIA 04","كابل - ناحيه 04","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",82,61,143
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",83,69,152
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",212,276,488
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",130,94,224
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",109,68,177
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-09","KABUL NAHIA 09","كابل - ناحيه 09","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",85,45,130
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-10","KABUL NAHIA 10","كابل - ناحيه 10","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",176,117,293
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-11","KABUL NAHIA 11","كابل - ناحيه 11","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",116,88,204
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-12","KABUL NAHIA 12","كابل - ناحيه 12","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",25,21,46
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-13","KABUL NAHIA 13","كابل - ناحيه 13","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",320,191,514
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-14","KABUL NAHIA 14","كابل - ناحيه 14","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",1,0,1
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-15","KABUL NAHIA 15","كابل - ناحيه 15","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",135,102,237
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-16","KABUL NAHIA 16","كابل - ناحيه 16","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",68,36,104
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-17","KABUL NAHIA 17","كابل - ناحيه 17","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",37,25,64
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-18","KABUL NAHIA 18","كابل - ناحيه 18","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",10,6,16
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-21","KABUL NAHIA 21","كابل - ناحيه 21","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",47,124,171
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-01","KABUL NAHIA 01","كابل - ناحيه 01","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",12,7,19
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-02","KABUL NAHIA 02","كابل - ناحيه 02","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",4,2,6
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-03","KABUL NAHIA 03","كابل - ناحيه 03","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",5,4,9
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-04","KABUL NAHIA 04","كابل - ناحيه 04","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",12,4,16
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",14,7,21
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",13,14,27
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",8,3,11
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",13,2,15
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-09","KABUL NAHIA 09","كابل - ناحيه 09","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",9,5,14
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-10","KABUL NAHIA 10","كابل - ناحيه 10","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",15,8,23
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-11","KABUL NAHIA 11","كابل - ناحيه 11","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",4,3,7
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-12","KABUL NAHIA 12","كابل - ناحيه 12","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",3,1,4
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-13","KABUL NAHIA 13","كابل - ناحيه 13","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",33,20,53
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-14","KABUL NAHIA 14","كابل - ناحيه 14","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",0,0,0
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-15","KABUL NAHIA 15","كابل - ناحيه 15","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",6,15,21
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-16","KABUL NAHIA 16","كابل - ناحيه 16","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",10,4,14
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-17","KABUL NAHIA 17","كابل - ناحيه 17","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",4,0,4
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-18","KABUL NAHIA 18","كابل - ناحيه 18","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",3,0,3
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-21","KABUL NAHIA 21","كابل - ناحيه 21","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",2,1,3
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-01","KABUL NAHIA 01","كابل - ناحيه 01","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",24,11,35
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-02","KABUL NAHIA 02","كابل - ناحيه 02","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",7,4,11
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-03","KABUL NAHIA 03","كابل - ناحيه 03","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",13,12,25
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-04","KABUL NAHIA 04","كابل - ناحيه 04","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",21,15,36
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",14,8,22
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",37,36,73
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",26,11,37
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",62,28,90
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-09","KABUL NAHIA 09","كابل - ناحيه 09","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",27,9,36
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-10","KABUL NAHIA 10","كابل - ناحيه 10","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",56,30,86
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-11","KABUL NAHIA 11","كابل - ناحيه 11","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",23,11,34
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-12","KABUL NAHIA 12","كابل - ناحيه 12","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",9,9,18
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-13","KABUL NAHIA 13","كابل - ناحيه 13","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",55,46,101
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-14","KABUL NAHIA 14","كابل - ناحيه 14","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",0,1,1
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-15","KABUL NAHIA 15","كابل - ناحيه 15","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",20,10,30
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-16","KABUL NAHIA 16","كابل - ناحيه 16","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",32,9,41
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-17","KABUL NAHIA 17","كابل - ناحيه 17","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",12,3,15
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-18","KABUL NAHIA 18","كابل - ناحيه 18","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",1,1,2
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-21","KABUL NAHIA 21","كابل - ناحيه 21","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",8,3,11
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-01","KABUL NAHIA 01","كابل - ناحيه 01","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2865,548,3413
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-02","KABUL NAHIA 02","كابل - ناحيه 02","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1793,606,2399
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-03","KABUL NAHIA 03","كابل - ناحيه 03","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4376,2341,6717
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-04","KABUL NAHIA 04","كابل - ناحيه 04","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8074,3819,11893
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-05","KABUL NAHIA 05","كابل - ناحيه 05","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10054,4265,14319
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-06","KABUL NAHIA 06","كابل - ناحيه 06","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6863,3643,10506
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-07","KABUL NAHIA 07","كابل - ناحيه 07","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10883,4766,15649
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-08","KABUL NAHIA 08","كابل - ناحيه 08","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",22354,6404,28758
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-09","KABUL NAHIA 09","كابل - ناحيه 09","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",14732,4772,19504
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","01","KABUL","کابل","0101","KABUL","كابل","0101-10","KABUL NAHIA 10","كابل - ناحيه 10","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10975,4871,15846
